id,per_square_meter_price
COL_306758,42773.60318072495
COL_306763,76934.80823862368
COL_306803,43428.54665930112
COL_306853,37055.445383017846
COL_306892,36627.99154261729
COL_306938,68628.76504773922
COL_307001,63976.10656474261
COL_307043,71047.32739283558
COL_307158,60863.86400305415
COL_307269,57206.516410740485
COL_307356,52736.696538899174
COL_307480,42519.54431736292
COL_307529,79168.23626245411
COL_307623,32644.717182275945
COL_307819,45480.48432628985
COL_307874,48475.25310453783
COL_307945,64757.95623735426
COL_307986,52901.304684694835
COL_308206,58392.241662035194
COL_308211,31097.034977973963
COL_308429,59993.594326441686
COL_308446,39386.957933451136
COL_308472,58499.950660241426
COL_308486,80840.96972069505
COL_308492,84402.92051587871
COL_308493,77771.81833342656
COL_308743,49303.190227918996
COL_308803,41254.627525906944
COL_308813,86679.43300248978
COL_308963,48265.424351469585
COL_308966,25603.39539262239
COL_309079,36013.32589492895
COL_309121,38167.6029197019
COL_309434,53032.92263421052
COL_309612,38212.68887348423
COL_309635,20612.665612188717
COL_309640,64092.0639655091
COL_309642,36739.01279446157
COL_309784,37764.632299843666
COL_310093,33382.81188292438
COL_310107,33382.81188292438
COL_310164,52159.95727477899
COL_310207,55778.39897833451
COL_310218,28513.509383519966
COL_310311,46427.3239229169
COL_310315,44853.67155921502
COL_310359,57930.14603927922
COL_310405,63614.47208976471
COL_310447,64017.6209017976
COL_310503,44089.299634079165
COL_310570,37852.04752460204
COL_310590,50808.096124364754
COL_310604,59253.15294708825
COL_310641,246260.82286249977
COL_310642,55333.16524173652
COL_310656,154084.0804663941
COL_310722,35855.98520458445
COL_310897,35520.664354096574
COL_311016,33215.98233540076
COL_311017,42682.32504474581
COL_311018,45334.168037390125
COL_311025,26146.229664579518
COL_311026,30507.47565822898
COL_311068,158953.8792587853
COL_311128,34854.114353911806
COL_311187,145645.97567664
COL_311188,147423.5051042972
COL_311328,214376.0010945227
COL_311348,39772.44547694162
COL_311537,54450.342901008284
COL_311660,50125.63047274396
COL_311665,33870.44033994213
COL_311698,28951.35805505482
COL_311704,205358.79202851577
COL_311870,58692.41405510483
COL_312002,45775.10113772715
COL_312005,414988.2330029436
COL_312006,161623.56843127412
COL_312007,158962.64151318185
COL_312010,70096.67803681175
COL_312014,57709.4700587615
COL_312208,55079.27483616369
COL_312270,30796.922575467903
COL_312284,52794.6608162146
COL_312290,27324.983808182482
COL_312323,61098.81320935897
COL_312335,62979.57018834799
COL_312455,51279.73422838831
COL_312609,44674.20325455932
COL_312628,39651.52460240337
COL_312649,54762.26437331385
COL_312672,52529.3883606426
COL_312673,65740.83989148907
COL_312695,46753.1093643789
COL_312997,162802.91635277803
COL_313006,47712.19974982173
COL_313065,66085.04394916819
COL_313068,64631.689428209036
COL_313211,46720.39298141136
COL_313268,278253.92778922344
COL_313304,40965.45776462169
COL_313352,35242.22904090034
COL_313363,51663.54838712182
COL_313535,59241.58677636474
COL_313559,108325.68667203476
COL_313572,42852.54041130999
COL_313573,42852.54041130999
COL_313574,40393.84011473234
COL_313597,40030.01838937143
COL_313606,65262.460969088046
COL_313694,82596.36196073059
COL_313703,36771.98539958094
COL_313717,116615.68365551031
COL_313789,20744.873448832117
COL_313791,37106.49812063735
COL_313814,56872.248835865044
COL_314054,64809.240194023405
COL_314055,64809.240194023405
COL_314058,62681.90399445996
COL_314069,25495.1622733493
COL_314170,45943.03485095645
COL_314185,46381.0898741963
COL_314186,22185.950478957777
COL_314187,34097.67596861478
COL_314190,90241.21501861603
COL_314196,36423.87030641618
COL_314211,46685.70955585106
COL_314230,68693.83379030404
COL_314308,27852.280766953176
COL_314419,52584.78672284934
COL_314536,42990.81110952718
COL_314628,53367.16362628616
COL_314746,43090.51938369849
COL_314818,59987.47441146081
COL_314821,55257.3346345793
COL_314859,36613.711819521915
COL_314860,61603.132948906255
COL_314899,60983.60129697638
COL_314907,37361.487548173805
COL_314997,24064.38471969321
COL_315015,171598.6437563675
COL_315135,35100.69896075232
COL_315502,50547.218543614166
COL_315578,50254.77580856484
COL_315599,38220.45014751822
COL_315602,25596.454412471594
COL_315621,27423.495748161273
COL_315652,162128.1027177167
COL_315673,324698.8162153768
COL_315724,26269.73424191953
COL_315806,14584.101888156652
COL_315970,79655.41318305556
COL_315976,21310.53268487907
COL_315977,23977.09394953781
COL_316014,36259.277497599884
COL_316015,55330.744319251615
COL_316017,52203.811008340985
COL_316021,49501.15826495813
COL_316022,40121.682489328734
COL_316023,48579.488966585945
COL_316024,43800.26508764472
COL_316025,50745.06463748791
COL_316150,57804.596030549175
COL_316180,39819.55118746686
COL_316181,38683.55397836604
COL_316289,57764.64073169237
COL_316308,36038.25288327523
COL_316323,30701.339905861398
COL_316387,51243.57294403676
COL_316388,51243.57294403676
COL_316389,52731.40551151172
COL_316390,51376.25876028363
COL_316392,49940.768135157276
COL_316423,23257.303737771083
COL_316446,53460.946257031304
COL_316448,60431.94454012982
COL_316562,33671.54389879186
COL_316629,38928.176861750566
COL_316720,59344.8070335296
COL_316897,222672.93295287574
COL_316942,36722.23290443062
COL_317174,36863.5200494708
COL_317405,64644.88444262325
COL_317423,46098.98232740419
COL_317789,31157.635062271474
COL_317930,67517.99661950726
COL_318181,63911.904723980995
COL_318209,76314.3738501631
COL_318336,23891.61622596941
COL_318357,28062.353344594696
COL_318384,45508.96364461814
COL_318425,49326.05958550235
COL_318499,38578.80057016701
COL_318575,61639.513892682524
COL_318696,68141.77468648677
COL_318698,205277.78484398167
COL_318712,52262.12554271506
COL_318765,57664.58238123617
COL_319064,66482.12265018829
COL_319104,40541.638648627646
COL_319163,31468.93823199627
COL_319251,44171.8286612413
COL_319500,47674.35241715552
COL_319542,180441.060665939
COL_319671,59378.76821147113
COL_319675,61444.5592013398
COL_319987,47596.89583966591
COL_319998,33381.29610958804
COL_320000,33381.29610958804
COL_320001,33012.25763142131
COL_320028,37333.152877425804
COL_320128,62878.91636358115
COL_320171,29469.691039844733
COL_320291,63337.319960007786
COL_320376,116633.6915283766
COL_320430,22217.263412183034
COL_320446,35683.16710894388
COL_320452,38633.77572693158
COL_320470,42966.69141263215
COL_320478,41635.37261855508
COL_320498,47155.13353557638
COL_320518,41141.501239896636
COL_320693,55897.25840804537
COL_320824,53285.306872091714
COL_320905,25395.898248300116
COL_320942,108534.20926315524
COL_320966,37861.697040515704
COL_321061,75042.93417321962
COL_321088,75764.53746842823
COL_321099,62337.360507973244
COL_321128,201303.19124375275
COL_321407,51263.013768845405
COL_321417,58969.535152476754
COL_321427,53356.05619632435
COL_321474,40868.6214760454
COL_321621,35294.4907426278
COL_321670,52781.31215547225
COL_321677,33421.6032357644
COL_321820,29102.447465760735
COL_322106,41878.57748546589
COL_322266,34187.085606067405
COL_322288,73871.99434803601
COL_322290,64757.95623735426
COL_322311,48447.15909413779
COL_322356,47663.96252071987
COL_322378,39365.24799353954
COL_322380,35406.799223633425
COL_322428,114378.55685978051
COL_322436,44851.18340170809
COL_322462,39309.88573825624
COL_322463,20167.299899301084
COL_322511,54277.709572676205
COL_322568,50564.85750730073
COL_322595,37844.44286606005
COL_322623,25832.75000132345
COL_322624,84647.38101463189
COL_322665,54572.53811603765
COL_322676,86826.40258022812
COL_322749,36826.13934126149
COL_322954,34301.6659907555
COL_323025,56604.42872729488
COL_323034,60180.29355879118
COL_323061,66244.68612739927
COL_323075,20476.800226539675
COL_323078,46155.997188013826
COL_323084,36198.64103314185
COL_323247,45871.06531533839
COL_323258,59930.41545472914
COL_323261,68495.93456462705
COL_323330,66886.48188516195
COL_323355,83836.96446068326
COL_323590,32910.07439097876
COL_323647,32050.70481819673
COL_323671,51276.917803159464
COL_323683,324631.4304875015
COL_323882,57595.05897242127
COL_323938,72225.35331827338
COL_324197,83202.63637993862
COL_324268,31034.668013854323
COL_324269,40674.28694817078
COL_324455,116077.30697655781
COL_324459,69569.62355781798
COL_324622,66917.42349597575
COL_324655,37921.22333335495
COL_324779,29483.490690300554
COL_324786,157334.4063425659
COL_324787,154595.79528143947
COL_324926,50667.34535839936
COL_324927,65829.54862686497
COL_324936,27544.71038780615
COL_324940,203610.58260632967
COL_324941,69099.46656213343
COL_325131,79288.46600499073
COL_325182,42290.00929070636
COL_325196,55032.53391561352
COL_325210,55015.608815970394
COL_325348,43840.63630695648
COL_325392,43202.565860676004
COL_325405,59161.34601201417
COL_325545,249399.38643876172
COL_325588,65142.61057774875
COL_325648,74003.16824874039
COL_325649,74686.99969242449
COL_325650,67076.10333363245
COL_325651,77143.18388040982
COL_325652,67076.10333363245
COL_325653,71276.01854593129
COL_325696,63871.5182637964
COL_325699,42167.959546293154
COL_325703,44790.203677867394
COL_325707,53303.5900740006
COL_325847,54176.44979840069
COL_325884,35863.696186450245
COL_325904,63395.99174790479
COL_325905,41765.26019687396
COL_325942,112525.62873338115
COL_325998,167309.73738856596
COL_326043,45299.52975755748
COL_326045,45866.519939856706
COL_326068,59708.80728429105
COL_326108,47514.39999813644
COL_326130,187503.4075681588
COL_326171,51117.33228829563
COL_326268,49764.70245108183
COL_326466,41798.14382146302
COL_326531,41060.54091669059
COL_326680,50057.25238297979
COL_326753,47629.39862616492
COL_326804,62730.1171638705
COL_326997,66514.9864142099
COL_327062,21835.2490084493
COL_327071,26074.133365340138
COL_327138,40274.921140249135
COL_327471,49893.7454651271
COL_327568,24355.853163509066
COL_327627,74925.23170827056
COL_327732,39385.864803697215
COL_328038,154899.9687070343
COL_328039,154745.93388965822
COL_328086,36489.558395271386
COL_328127,71686.11178037735
COL_328128,40237.76577888048
COL_328240,46226.215922697076
COL_328284,59353.68921043572
COL_328358,35575.41392460512
COL_328408,34459.76740170689
COL_328598,44469.40122010841
COL_328785,45698.3338423647
COL_328832,74239.64439709968
COL_328912,46676.97185936951
COL_328916,41641.10947587673
COL_328952,44940.237056368125
COL_328998,43999.79746021512
COL_329153,61939.91505268401
COL_329196,59824.43496765043
COL_329239,68964.1393347705
COL_329262,64663.451569568744
COL_329356,40051.69977316276
COL_329509,58179.79069603076
COL_329554,39559.81254193179
COL_329557,45134.34392934493
COL_329663,49383.0933977849
COL_329708,45282.61957348478
COL_329757,21129.339867997765
COL_329828,59622.251444368725
COL_329829,66896.07405782261
COL_329857,37751.773555199936
COL_330022,48145.609044201854
COL_330075,46258.01753266457
COL_330085,47963.162404717055
COL_330199,90858.61693026041
COL_330234,35918.046866342906
COL_330254,80508.77182700488
COL_330260,80279.88661868643
COL_330277,77155.35356898064
COL_330324,47329.08001186401
COL_330335,25193.498982941743
COL_330474,50597.35401561088
COL_330477,36551.19906339425
COL_330553,76476.25701238029
COL_330624,46565.12773474256
COL_330666,34435.96999988692
COL_331046,81389.65511460781
COL_331047,55143.77418074484
COL_331049,48347.1230003511
COL_331062,194793.80514912517
COL_331205,170498.50332858818
COL_331263,59764.44210647889
COL_331270,39758.06471071304
COL_331278,60609.89473984432
COL_331289,33086.20677000534
COL_331365,55895.764905490796
COL_331412,39410.303641133796
COL_331441,48339.90897863582
COL_331442,45871.132643550205
COL_331466,19923.44589267465
COL_331559,32263.31644035898
COL_331572,57949.567954302795
COL_331601,34133.3023195272
COL_331762,31719.004829199934
COL_332006,31309.46456415599
COL_332433,60929.56364962615
COL_332669,31862.36838166898
COL_332717,26952.399771382126
COL_332726,74154.09415406582
COL_332856,38481.38156049916
COL_332908,233662.27220256187
COL_332909,189658.0753281072
COL_332910,189658.0753281072
COL_332939,55423.798413473356
COL_333190,234306.63607322305
COL_333309,62722.020786859815
COL_333329,24260.379707456887
COL_333350,52682.90591848725
COL_333390,41719.4700115981
COL_333472,53106.044000735215
COL_333473,139651.2396035292
COL_333518,40585.322881339634
COL_333530,53389.0161657766
COL_333545,133341.59904763254
COL_333556,34745.98471201641
COL_333576,29310.122074883147
COL_333736,34496.72220664147
COL_333788,71887.92500736068
COL_333866,38397.20032728947
COL_333867,25933.31278287175
COL_333928,68406.68919267073
COL_333957,53222.97066225583
COL_334037,77251.32353339452
COL_334047,55105.47480811301
COL_334091,173570.31436781766
COL_334183,39316.74843947016
COL_334229,56627.11651223262
COL_334288,150311.3582946693
COL_334468,40534.30889802897
COL_334548,34231.84133672818
COL_334639,31882.311091829866
COL_334741,31894.330516997332
COL_334989,53881.12313556209
COL_335047,49983.28098443097
COL_335092,52748.04936927009
COL_335505,65323.59796121329
COL_335523,44430.42383840683
COL_335574,71753.16276448057
COL_335589,41221.95490216742
COL_335708,75745.63962973206
COL_335714,65015.64541756009
COL_335836,47044.421376935636
COL_336093,44367.34576798391
COL_336095,38596.95594222943
COL_336259,60775.836985983355
COL_336264,33840.35990990233
COL_336267,34999.73594516769
COL_336462,185763.31784298018
COL_336493,63929.64516517331
COL_336495,53960.21716215945
COL_336499,70681.50473153297
COL_336531,50330.35176863666
COL_336685,39007.03001540084
COL_336736,75257.20674096639
COL_336855,39903.01263110222
COL_336874,55458.20482420376
COL_336932,27750.532113207264
COL_336963,192579.29377629948
COL_336967,37697.199735913186
COL_337195,66213.7778513808
COL_337254,77146.29725442697
COL_337273,70424.52398299443
COL_337309,60098.49905418033
COL_337318,37312.92897831366
COL_337346,31775.328098552443
COL_337386,48809.24230957549
COL_337590,31927.73633987456
COL_337593,33349.597764165905
COL_337666,49732.8288960044
COL_337681,51842.02291576681
COL_337895,32211.8598125769
COL_337901,85239.29757892138
COL_337971,58973.763659228585
COL_338002,35654.61584764232
COL_338038,69803.47845957709
COL_338039,60352.83199920456
COL_338276,20488.85040545674
COL_338279,64878.652133455034
COL_338421,25584.03292342543
COL_338506,40100.78292992186
COL_338557,63293.76643640373
COL_338558,54201.49789537056
COL_338559,63293.76643640373
COL_338560,59526.758633048914
COL_338561,60259.15049648602
COL_338562,66067.92673055417
COL_338607,57557.11691871451
COL_338609,44612.89043728592
COL_338673,33242.838127145726
COL_338850,24020.200272674785
COL_338864,51471.60227099209
COL_338944,35624.920563468826
COL_339089,86584.49197698748
COL_339113,43951.978331259575
COL_339428,32573.191566387777
COL_339440,32472.125682537397
COL_339645,26377.506648662773
COL_339657,46794.20848478355
COL_339727,50639.030079056814
COL_339728,50414.07796709962
COL_339729,68115.86892852522
COL_339772,54549.600053535905
COL_339793,47264.169816040594
COL_339822,26142.478263213867
COL_339866,48552.408294394394
COL_339878,120294.0027054287
COL_339889,36741.5554878859
COL_339893,39235.15581572612
COL_339912,84160.52274555588
COL_339987,36216.82051911577
COL_339993,64886.644885101196
COL_340011,57103.352265087604
COL_340117,44269.44659833537
COL_340369,58782.84608287579
COL_340447,89460.49300933733
COL_340462,45814.98844503199
COL_340506,28594.710143653472
COL_340519,72596.8797132591
COL_340520,61399.628825124215
COL_340521,45376.602396534545
COL_340655,592312.8172672474
COL_340657,45272.6582377424
COL_340794,94260.07015921667
COL_340796,40979.24100189091
COL_340898,109631.19136075012
COL_340975,36677.42439366522
COL_340994,59514.46516785027
COL_340995,48152.27403859049
COL_341014,48263.47520630831
COL_341069,201215.35260468596
COL_341070,34539.86247721157
COL_341184,61369.21964082296
COL_341212,45668.234800913066
COL_341220,61426.96300442268
COL_341237,53255.07527044645
COL_341310,59864.814415617424
COL_341351,28937.37977792965
COL_341414,60843.539128602744
COL_341465,46118.2639943087
COL_341487,31861.266014866476
COL_341496,47376.13400131724
COL_341683,40842.636513799574
COL_341692,30200.50802401447
COL_341722,61717.316072935915
COL_341744,53396.51219530539
COL_341762,61252.91682354122
COL_341805,36436.62494908026
COL_341889,42979.15658429864
COL_341936,49427.15044581697
COL_342040,74598.91171032292
COL_342111,63849.47977623249
COL_342208,55091.24664253905
COL_342209,41626.14660655742
COL_342211,59198.27107744779
COL_342212,34024.6099305527
COL_342258,48068.72038342277
COL_342326,70167.33958495037
COL_342405,45649.41807076679
COL_342407,50200.60087870944
COL_342425,62356.069377543485
COL_342426,65799.5429809013
COL_342438,87800.93240206243
COL_342505,72339.96030304594
COL_342623,32496.685957454516
COL_342714,74237.70415290241
COL_342734,22371.532098173713
COL_342947,52011.9803482071
COL_342948,30590.234357642075
COL_343030,101176.35718376361
COL_343036,58697.572331898824
COL_343039,37194.40463206095
COL_343047,44398.8825161491
COL_343070,31541.15847794927
COL_343169,148712.5074582538
COL_343269,29183.488942700485
COL_343324,53760.488065023135
COL_343430,31113.012428933118
COL_343527,33407.49001393229
COL_343636,37635.06457023958
COL_343649,48380.828947521324
COL_343852,35807.2880210858
COL_343866,67575.31194758264
COL_343993,67788.0131931758
COL_344179,31605.372320874158
COL_344278,49317.08945023795
COL_344298,22968.485209429124
COL_344312,68021.0183496622
COL_344350,39968.12100140296
COL_344578,47173.32804795752
COL_344772,23836.187593874154
COL_344807,50682.43545316473
COL_344844,32564.57803662889
COL_344845,49629.143965951094
COL_344887,37149.19777384792
COL_344960,51484.26026445471
COL_344969,216643.3408761358
COL_345017,36696.979509148696
COL_345055,37567.32844365303
COL_345062,131413.64021470977
COL_345102,79470.2057604969
COL_345117,137819.32343664125
COL_345119,131582.9558460916
COL_345171,50598.61399453869
COL_345187,70118.1632847628
COL_345195,233241.18384269535
COL_345287,73059.91548029736
COL_345351,54124.77519207211
COL_345558,41645.4801785559
COL_345594,32287.944822686917
COL_345718,46050.544278125824
COL_345723,31787.626501307317
COL_345736,53719.38408349584
COL_345839,29258.602134341392
COL_345884,31702.16131088635
COL_345971,18197.981325610952
COL_345996,46745.62308051264
COL_346013,160036.6708676886
COL_346015,135072.89173556605
COL_346208,56698.08967292902
COL_346276,53826.62024030319
COL_346296,51279.52142574756
COL_346516,64900.18716880296
COL_346518,56376.8030665748
COL_346522,67131.90136400641
COL_346623,70614.29763895583
COL_346677,118246.5263078353
COL_346698,39048.86762721236
COL_346776,60782.16126912172
COL_346813,58228.58212902528
COL_346829,40111.33765805821
COL_346974,57462.21932255465
COL_346975,63453.94553438056
COL_347000,48441.27494898875
COL_347011,85657.60213659416
COL_347186,58360.84394268605
COL_347284,56670.2170138107
COL_347293,41558.87590039529
COL_347332,51381.70565424173
COL_347353,46369.10421985517
COL_347436,94272.425690394
COL_347488,43537.76206069808
COL_347618,49999.77400775293
COL_347620,32162.13137125009
COL_347621,49397.90279609182
COL_347634,43635.125728617786
COL_347686,46605.05059215581
COL_347694,37943.70409266855
COL_347737,75311.86553187782
COL_347777,54703.334041719245
COL_347852,27703.186935526563
COL_347970,29462.188037127547
COL_348009,35051.516298955685
COL_348076,149054.45434453693
COL_348077,127515.90430627755
COL_348272,74322.71769551201
COL_348274,51325.93436722197
COL_348275,45409.47070967745
COL_348278,39143.620250870576
COL_348281,34169.48767036689
COL_348383,65493.35286384435
COL_348436,30736.86126973748
COL_348447,38716.96291027132
COL_348483,29308.292717930322
COL_348681,72172.1219156857
COL_348731,44185.21463767402
COL_348733,51442.783157567515
COL_348757,54537.01241946499
COL_348893,33342.52044200152
COL_349002,202812.0884191235
COL_349029,67815.87508914292
COL_349110,38021.99037745073
COL_349213,41224.22180095953
COL_349214,39090.90344802157
COL_349215,31734.34334291655
COL_349216,43101.90668742792
COL_349601,30039.72304059662
COL_349602,35901.589801213355
COL_349643,35007.28367811452
COL_349719,77597.45431541902
COL_349774,27776.927465767454
COL_349777,35352.88395070452
COL_350115,40424.568418807175
COL_350169,36436.62494908026
COL_350175,97878.50495042223
COL_350245,37376.98876175901
COL_350246,41254.45177707442
COL_350338,52980.92473933211
COL_350353,38761.35283162522
COL_350357,73421.3427389769
COL_350456,38062.510449351
COL_350457,27830.462044338816
COL_350458,55566.95792955951
COL_350459,47464.83333524629
COL_350476,33781.16997980519
COL_350497,662358.5640493282
COL_350564,651203.8722441491
COL_350594,56410.05928614598
COL_350743,41138.52041290829
COL_350761,176192.1180373558
COL_350762,204786.63781708668
COL_350764,138823.21056965008
COL_350784,55370.002162245764
COL_350851,50107.41782764599
COL_351049,38422.724920984416
